target_id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	change	GeneID	Feature	Contig	Start	Stop	Strand	Name	Product	Alias.Synonyms	EC_number	BUSCO	PFAM	InterPro	COG	GO.Terms	Protease	CAZyme	is_secreted
GTX0536PRED_007438-T1	6.54133897488076e-06	4.01641075788083e-05	-2.05051443041664	0.454852006459609	4.63373006200812	1.07164246600556	0.0852814648385442	0.0861331306795107	0.36611565759127	0.36611565759127	culture	GTX0536PRED_007438	mRNA	GTX0536_9	1434969	1438150	-		hypothetical protein	NA	NA		PF13365	IPR009003 Peptidase S1, PA clan	NA				No
GTX0536PRED_005417-T1	8.52766869735217e-12	7.54846636112625e-11	-2.05396247144607	0.300753447816902	5.20837276368865	1.09807321341221	0.0384023613229025	0.158948845310743	0.140794261678641	0.158948845310743	culture	GTX0536PRED_005417	mRNA	GTX0536_6	2499816	2503578	+	INOSITOL3PHOSPHATE	Inositol-3-phosphate synthase	NA	NA	581at3041	PF01658;PF07994	IPR002587 Myo-inositol-1-phosphate synthase;IPR013021 Myo-inositol-1-phosphate synthase, GAPDH-like;IPR036291 NAD(P)-binding domain superfamily	NA	GO_function: GO:0004512 - inositol-3-phosphate synthase activity [Evidence IEA];GO_process: GO:0008654 - phospholipid biosynthetic process [Evidence IEA];GO_process: GO:0006021 - inositol biosynthetic process [Evidence IEA]			No
GTX0536PRED_007676-T1	8.33254179410985e-06	5.02819618801554e-05	-2.08577960278723	0.468035423390701	0.290169552110037	1.37934348421961	0.138034345980588	0.339908543216167	0.00727518590632024	0.339908543216167	culture	GTX0536PRED_007676	mRNA	GTX0536_9	2697696	2698540	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_011329-T1	1.39138217133389e-09	1.13494720138456e-08	-2.10394551934054	0.347387896060539	6.166850355986	1.20276914210562	0.0102908842682161	0.253007334632222	0.0947859798460357	0.253007334632222	culture	GTX0536PRED_011329	mRNA	GTX0536_16	2004426	2013409	+		hypothetical protein	NA	NA		PF00005;PF01061;PF12698;PF19055	IPR003439 ABC transporter-like, ATP-binding domain;IPR003593 AAA+ ATPase domain;IPR013525 ABC-2 type transporter;IPR027417 P-loop containing nucleoside triphosphate hydrolase	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA]			No
GTX0536PRED_001308-T1	0.00915956566299649	0.0308915159259233	-2.10980131874921	0.809581201001781	4.0698170154523	1.04289320745797	0.254161088379304	-0.174484580196728	1.17584993929085	1.17584993929085	culture	GTX0536PRED_001308	mRNA	GTX0536_2	784221	785971	-		hypothetical protein	NA	NA		PF04117	IPR007248 Mpv17/PMP22	NA	GO_component: GO:0016021 - integral component of membrane [Evidence IEA]			No
GTX0536PRED_001258-T1	2.05892647663984e-07	1.4626196692282e-06	-2.12250529298927	0.40865055199423	4.94088904673181	1.18935497379783	0.161700821132404	0.0676765310629622	0.202652503184371	0.202652503184371	culture	GTX0536PRED_001258	mRNA	GTX0536_2	509301	514574	+		hypothetical protein	NA	NA		PF00282	IPR002129 Pyridoxal phosphate-dependent decarboxylase;IPR010107 Glutamate decarboxylase;IPR015421 Pyridoxal phosphate-dependent transferase, major domain;IPR015424 Pyridoxal phosphate-dependent transferase	NA	GO_function: GO:0030170 - pyridoxal phosphate binding [Evidence IEA];GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0004351 - glutamate decarboxylase activity [Evidence IEA];GO_function: GO:0016830 - carbon-carbon lyase activity [Evidence IEA];GO_process: GO:0019752 - carboxylic acid metabolic process [Evidence IEA];GO_process: GO:0006536 - glutamate metabolic process [Evidence IEA]			No
GTX0536PRED_001710-T1	9.96229706599233e-06	5.94770331216478e-05	-2.13860158495433	0.484066628422709	6.31287373104943	1.45800027184188	0.0269396844861191	0.484305044428489	0.0917354216074707	0.484305044428489	culture	GTX0536PRED_001710	mRNA	GTX0536_2	2687125	2691469	+		hypothetical protein	NA	NA		PF00069;PF07714	IPR000719 Protein kinase domain;IPR002048 EF-hand domain;IPR008271 Serine/threonine-protein kinase, active site;IPR011009 Protein kinase-like domain superfamily;IPR011992 EF-hand domain pair;IPR017441 Protein kinase, ATP binding site	NA	GO_function: GO:0005509 - calcium ion binding [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004672 - protein kinase activity [Evidence IEA];GO_process: GO:0006468 - protein phosphorylation [Evidence IEA]			No
GTX0536PRED_011181-T1	0.00126082268215337	0.0054596735279666	-2.15142559131586	0.667160216892678	4.25741390199366	1.11892529433464	0.146852442845046	-0.0256947400414238	0.824280840800668	0.824280840800668	culture	GTX0536PRED_011181	mRNA	GTX0536_16	1090311	1092023	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_001254-T1	0.00328004395839971	0.0128008391478019	-2.16727893595046	0.737120495082962	1.58193371022518	2.09175656828874	0.251364155289855	0.934119388574911	0.933596704118391	0.934119388574911	culture	GTX0536PRED_001254	mRNA	GTX0536_2	490466	491528	-		hypothetical protein	NA	NA			IPR011604 PD-(D/E)XK endonuclease-like domain superfamily;IPR019190 Exonuclease V	NA	GO_function: GO:0045145 - single-stranded DNA 5'-3' exodeoxyribonuclease activity [Evidence IEA]			No
GTX0536PRED_006401-T1	0.0156085987354544	0.0479187396626751	-2.16930398595648	0.897169866618981	1.47674055256839	2.60729535482372	0.176082711691936	1.58009278554978	0.775780810992384	1.58009278554978	culture	GTX0536PRED_006401	mRNA	GTX0536_7	3633015	3633590	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_007704-T1	8.14177738720878e-22	8.71978143072819e-21	-2.21692911528316	0.230975408037575	5.94425961308663	1.17707377183708	0.0140219640152875	0.102377248606075	0.0994351306802589	0.102377248606075	culture	GTX0536PRED_007704	mRNA	GTX0536_9	2825146	2829148	+		hypothetical protein	NA	NA		PF03226	IPR004910 Yippee/Mis18/Cereblon;IPR034751 Yippee domain;IPR039058 Yippee family	NA				No
GTX0536PRED_010140-T1	0.000520398864992658	0.00242564653682624	-2.24295569339612	0.646379205930586	4.80849949464784	1.91805926035051	0.294475078777296	0.617101818370605	0.260543992711715	0.617101818370605	culture	GTX0536PRED_010140	mRNA	GTX0536_14	460241	467474	+		hypothetical protein	NA	NA		PF04172	IPR007300 CidB/LrgB family	NA				No
GTX0536PRED_006072-T1	0	0	-2.27621699017473	0.0535940226734131	-0.0723607286941101	1.13607592576516	0.00508232983384372	0.00118454856539625	2.56163505023087e-06	0.00118454856539625	culture	GTX0536PRED_006072	mRNA	GTX0536_7	1881600	1881935	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_006310-T1	1.43787746501464e-05	8.42314022302938e-05	-2.28055203673544	0.525715564706218	4.45705104492625	1.2620108166457	0.0819809311218561	0.0594248023814937	0.521023116094967	0.521023116094967	culture	GTX0536PRED_006310	mRNA	GTX0536_7	3132197	3134237	+		hypothetical protein	NA	NA		PF01789	IPR002683 PsbP, C-terminal;IPR016123 Mog1/PsbP, alpha/beta/alpha sandwich	NA	GO_component: GO:0019898 - extrinsic component of membrane [Evidence IEA];GO_component: GO:0009654 - photosystem II oxygen evolving complex [Evidence IEA];GO_component: GO:0009523 - photosystem II [Evidence IEA];GO_function: GO:0005509 - calcium ion binding [Evidence IEA];GO_process: GO:0015979 - photosynthesis [Evidence IEA]			No
GTX0536PRED_007888-T1	0.001919015179509	0.00791875969662097	-2.31871446329056	0.747372651356434	1.59035471025479	2.22916863651858	0.271834579571951	0.901640851968412	0.946854613145602	0.946854613145602	culture	GTX0536PRED_007888	mRNA	GTX0536_10	633344	633643	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_006855-T1	0.001436785957991	0.0060900625349286	-2.32264592908054	0.728751576130437	4.35178850035071	1.52247528787961	0.493890790649723	-0.110053790833843	0.664826721450486	0.664826721450486	culture	GTX0536PRED_006855	mRNA	GTX0536_8	1996414	1997557	+		hypothetical protein	NA	NA		PF00076	IPR000504 RNA recognition motif domain;IPR012677 Nucleotide-binding alpha-beta plait domain superfamily;IPR035979 RNA-binding domain superfamily	NA	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]			No
GTX0536PRED_006404-T1	3.25588762882528e-06	2.07166001961082e-05	-2.33790236561099	0.502344763315525	0.703511351368599	1.68805959757184	0.261351543622403	0.289230844516937	0.0901099698076961	0.289230844516937	culture	GTX0536PRED_006404	mRNA	GTX0536_7	3640306	3641044	-		hypothetical protein	NA	NA			IPR006076 FAD dependent oxidoreductase;IPR036188 FAD/NAD(P)-binding domain superfamily	NA	GO_function: GO:0016491 - oxidoreductase activity [Evidence IEA]			No
GTX0536PRED_011027-T1	0.00279248794927503	0.0110830568396969	-2.33907928561281	0.782378470896126	4.12796121968812	2.39570979270082	0.0776747834582247	1.25785119120743	1.06869577829178	1.25785119120743	culture	GTX0536PRED_011027	mRNA	GTX0536_16	192136	193866	-	RPH1	transcriptional repressor	NA	NA			IPR044966 Protein RESISTANCE TO PHYTOPHTHORA 1, chloroplastic	NA	GO_process: GO:0006952 - defense response [Evidence IEA]			No
GTX0536PRED_005116-T1	0.00452561008123151	0.0168837480361289	-2.34265189000341	0.82516991257188	1.78497686560167	2.15601767243596	0.206281482119413	0.858865133055115	1.27933026612906	1.27933026612906	culture	GTX0536PRED_005116	mRNA	GTX0536_6	1005975	1006633	+		hypothetical protein	NA	NA		PF09186	IPR015269 Uncharacterised domain UPF0029, Impact, C-terminal;IPR035647 EF-G domain III/V-like	NA				No
GTX0536PRED_010747-T1	0.00131198594774494	0.00563772215830368	-2.35609904087419	0.733223182292742	1.602944830288	2.26685428491747	0.0956719623998667	1.07730891407612	0.966843894686577	1.07730891407612	culture	GTX0536PRED_010747	mRNA	GTX0536_15	898468	900250	-		hypothetical protein	NA	NA			IPR020581 Glycine cleavage system P protein	NA	GO_function: GO:0004375 - glycine dehydrogenase (decarboxylating) activity [Evidence IEA];GO_process: GO:0006546 - glycine catabolic process [Evidence IEA]			No
GTX0536PRED_010780-T1	0.00131198594774494	0.00563772215830368	-2.35609904087419	0.733223182292742	1.602944830288	2.26685428491747	0.0956719623998667	1.07730891407612	0.966843894686577	1.07730891407612	culture	GTX0536PRED_010780	mRNA	GTX0536_15	1121633	1123415	+		hypothetical protein	NA	NA			IPR020581 Glycine cleavage system P protein	NA	GO_function: GO:0004375 - glycine dehydrogenase (decarboxylating) activity [Evidence IEA];GO_process: GO:0006546 - glycine catabolic process [Evidence IEA]			No
GTX0536PRED_004941-T1	0.0124400855825917	0.0396244008493856	-2.36258671363405	0.945258372500854	1.07828543782506	2.97238614468803	0.0703375788233958	1.87914618288489	0.31868643764553	1.87914618288489	culture	GTX0536PRED_004941	mRNA	GTX0536_6	35279	36081	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002209-T1	4.72397638025099e-08	3.48828361131165e-07	-2.37010670112761	0.433974300099058	0.626815068144352	1.59543469375597	0.27087221416706	0.140037661788868	0.0639775083858344	0.140037661788868	culture	GTX0536PRED_002209	mRNA	GTX0536_2	5105651	5107314	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002518-T1	0.00644570473161136	0.022923507575287	-2.39311971962602	0.878466288009327	1.5063113578261	2.76487618145081	0.172854918287319	1.51086075989934	0.818658565317705	1.51086075989934	culture	GTX0536PRED_002518	mRNA	GTX0536_3	1200197	1201508	-		hypothetical protein	NA	NA		PF00226	IPR001623 DnaJ domain;IPR018253 DnaJ domain, conserved site;IPR036869 Chaperone J-domain superfamily	NA				No
GTX0536PRED_009243-T1	0.00586749050499751	0.0212167246868853	-2.39787051384621	0.870340074201038	3.9255127210447	1.69272931850538	0.221144936201778	0.265778629529918	1.43156454327517	1.43156454327517	culture	GTX0536PRED_009243	mRNA	GTX0536_12	1468533	1473341	+		hypothetical protein	NA	NA		PF00121	IPR000652 Triosephosphate isomerase;IPR013785 Aldolase-type TIM barrel;IPR020861 Triosephosphate isomerase, active site;IPR022896 Triosephosphate isomerase, bacterial/eukaryotic;IPR035990 Triosephosphate isomerase superfamily	NA	GO_function: GO:0003824 - catalytic activity [Evidence IEA];GO_function: GO:0004807 - triose-phosphate isomerase activity [Evidence IEA];GO_process: GO:0006096 - glycolytic process [Evidence IEA]			No
GTX0536PRED_000632-T1	4.8688384826826e-139	1.15779328664469e-137	-2.39983772848658	0.095607847894017	-0.0386459818817882	1.27450666216973	0.00452153518935353	0.0154221606192112	1.73607273002482e-05	0.0154221606192112	culture	GTX0536PRED_000632	mRNA	GTX0536_1	3773343	3773965	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_006966-T1	0.00926112340160513	0.0311965333312173	-2.40358081283841	0.923650797143009	3.88322560725225	2.73833293226132	0.342567505649328	1.2994911324968	1.51880877448794	1.51880877448794	culture	GTX0536PRED_006966	mRNA	GTX0536_8	2583020	2585689	-		hypothetical protein	NA	NA		PF01036	IPR001425 Archaeal/bacterial/fungal rhodopsins;IPR018229 Rhodopsin, retinal binding site	NA	GO_component: GO:0016020 - membrane [Evidence IEA];GO_function: GO:0005216 - ion channel activity [Evidence IEA];GO_process: GO:0006811 - ion transport [Evidence IEA]			No
GTX0536PRED_003883-T1	0.0043481343352464	0.0163769999257737	-2.40588353397005	0.843656089589459	1.81856304857568	2.31351522763421	0.211332768515236	0.956021384445225	1.34158853512413	1.34158853512413	culture	GTX0536PRED_003883	mRNA	GTX0536_4	3159324	3161349	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_000730-T1	0	0	-2.42873822722699	0.0428117446814609	-0.0307640276798575	1.28740029797223	0.00397457476228941	-0.00353449654515207	2.43608362646172e-05	2.43608362646172e-05	culture	GTX0536PRED_000730	mRNA	GTX0536_1	4217901	4218540	-		hypothetical protein	NA	NA		PF04564	IPR003613 U-box domain;IPR013083 Zinc finger, RING/FYVE/PHD-type	NA	GO_function: GO:0004842 - ubiquitin-protein transferase activity [Evidence IEA];GO_process: GO:0016567 - protein ubiquitination [Evidence IEA]			No
GTX0536PRED_000568-T1	0.00137181495129355	0.00584114226605418	-2.43947201077078	0.7622119678011	4.07170385962013	1.57303524547404	0.0950619484796106	0.210082580915613	1.17250259812234	1.17250259812234	culture	GTX0536PRED_000568	mRNA	GTX0536_1	3447895	3451458	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_010890-T1	5.47465246644171e-07	3.71958228107396e-06	-2.46862853812899	0.492850001017321	0.27152858117071	1.80659715726324	0.0892154628826567	0.440750624759757	0.00612265003736243	0.440750624759757	culture	GTX0536PRED_010890	mRNA	GTX0536_15	1839690	1840903	-		hypothetical protein	NA	NA				NA				No
GTX0536PRED_000069-T1	0.000162601454119354	0.000828327934653142	-2.48046458580511	0.657775505303116	0.370063468185152	2.19201209450711	0.0170353122930117	0.926968939438122	0.014020319235206	0.926968939438122	culture	GTX0536PRED_000069	mRNA	GTX0536_1	385006	385353	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_004887-T1	0	0	-2.50512115255264	0.0661992909331358	-0.00993232077286146	1.3778341317921	0.00366530860768259	0.00589617383606276	5.28733579635139e-05	0.00589617383606276	culture	GTX0536PRED_004887	mRNA	GTX0536_5	3930372	3932285	-		hypothetical protein	NA	NA			IPR036397 Ribonuclease H superfamily	NA	GO_function: GO:0003676 - nucleic acid binding [Evidence IEA]			No
GTX0536PRED_001932-T1	0.00857961740876615	0.0292556248941606	-2.51684523883579	0.957570342061388	2.07144127171196	2.78862349251383	0.158504674070673	1.4043270958941	1.84209378410147	1.84209378410147	culture	GTX0536PRED_001932	mRNA	GTX0536_2	3670918	3671804	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_002555-T1	3.31835965401089e-14	3.15637870818798e-13	-2.51749816236469	0.331893712802992	5.80071076784793	1.59909336586756	0.01351633209062	0.226818438668991	0.101913922440248	0.226818438668991	culture	GTX0536PRED_002555	mRNA	GTX0536_3	1391387	1392615	-		hypothetical protein	NA	NA		PF00439;PF17035	IPR001487 Bromodomain;IPR018359 Bromodomain, conserved site;IPR027353 NET domain;IPR036427 Bromodomain-like superfamily;IPR038336 NET domain superfamily	NA	GO_function: GO:0005515 - protein binding [Evidence IEA]			No
GTX0536PRED_008348-T1	0	0	-2.52109075716822	0.0607634422176795	-0.00557697405952151	1.39399164416079	0.00495258513459284	0.00310311503298812	6.10714782339237e-05	0.00310311503298812	culture	GTX0536PRED_008348	mRNA	GTX0536_10	3092313	3092860	+		hypothetical protein	NA	NA			IPR038966 Translation machinery-associated protein 17	NA	GO_process: GO:0070682 - proteasome regulatory particle assembly [Evidence IEA]			No
GTX0536PRED_009271-T1	0.0132820066185598	0.0417017346365505	-2.52902593778804	1.02136772908783	3.62569579605437	2.55956989556589	0.119702555628061	1.1737252813026	2.15635280005636	2.15635280005636	culture	GTX0536PRED_009271	mRNA	GTX0536_12	1604249	1605325	+		hypothetical protein	NA	NA		PF04828	IPR006913 CENP-V/GFA domain;IPR011057 Mss4-like superfamily	NA	GO_function: GO:0016846 - carbon-sulfur lyase activity [Evidence IEA]			No
GTX0536PRED_007739-T1	7.16633140359813e-10	5.89698707287283e-09	-2.53476767463847	0.411329879038727	0.241697211876274	1.7340605648514	0.0658259131937888	0.303320856384423	0.00455996637827659	0.303320856384423	culture	GTX0536PRED_007739	mRNA	GTX0536_9	3029752	3030430	+		hypothetical protein	NA	NA				NA				No
GTX0536PRED_006311-T1	1.40329005365385e-12	1.28680780737016e-11	-2.54879676283609	0.359810173308878	5.16767665469594	1.67160767685662	0.0218896375541228	0.260575876954746	0.146215206169449	0.260575876954746	culture	GTX0536PRED_006311	mRNA	GTX0536_7	3134378	3140051	-	PCK1	Protein kinase C-like 1	NA	NA		PF01293	IPR001272 Phosphoenolpyruvate carboxykinase, ATP-utilising;IPR008210 Phosphoenolpyruvate carboxykinase, N-terminal;IPR013035 Phosphoenolpyruvate carboxykinase, C-terminal	NA	GO_function: GO:0017076 - purine nucleotide binding [Evidence IEA];GO_function: GO:0004611 - phosphoenolpyruvate carboxykinase activity [Evidence IEA];GO_function: GO:0005524 - ATP binding [Evidence IEA];GO_function: GO:0004612 - phosphoenolpyruvate carboxykinase (ATP) activity [Evidence IEA];GO_process: GO:0006094 - gluconeogenesis [Evidence IEA]			No
GTX0536PRED_009486-T1	2.40788788262793e-06	1.55426385612514e-05	-2.55154616405755	0.541065785270752	0.790888275247468	1.99530708725077	0.227333175507102	0.411398862290693	0.127648962871667	0.411398862290693	culture	GTX0536PRED_009486	mRNA	GTX0536_12	2761351	2761767	+		hypothetical protein	NA	NA			IPR036249 Thioredoxin-like superfamily	NA				No
