gene	database	ID	Description	Scientific.Name	Max.Score	E.value	Per..ident	cover	taxid	kingdom	phylum	class	order	family	genus	taxonomy
GTX0536PRED_006449	nt	XM_001800556.1	Parastagonospora nodorum SN15 hypothetical protein (SNOG_10332), partial mRNA	Parastagonospora nodorum SN15	276	5e-86	44.18	85	321614	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	Fungi
GTX0536PRED_006449	nt	XM_044806857.1	Cercospora kikuchii uncharacterized protein (CKM354_001137300), partial mRNA	Cercospora kikuchii	279	8e-86	42.27	88	84275	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Cercospora	Fungi
GTX0536PRED_006449	nt	XM_025497092.1	Meira miltonrushii uncharacterized protein (FA14DRAFT_140306), partial mRNA	Meira miltonrushii	283	9e-86	42.63	93	1280837	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Brachybasidiaceae	Meira	Fungi
GTX0536PRED_006449	nt	XM_003173197.1	Nannizzia gypsea CBS 118893 sulphite efflux pump protein (MGYG_05834), partial mRNA	Nannizzia gypsea CBS 118893	279	1e-85	44.12	86	535722	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Nannizzia	Fungi
GTX0536PRED_006449	nt	XM_007760242.1	Cladophialophora yegresii CBS 114405 uncharacterized protein (A1O7_06239), partial mRNA	Cladophialophora yegresii CBS 114405	277	3e-85	43.31	88	1182544	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Fungi
GTX0536PRED_006449	nt	XM_033814720.1	Zasmidium cellare ATCC 36951 uncharacterized protein (M409DRAFT_61349), partial mRNA	Zasmidium cellare ATCC 36951	276	3e-85	41.24	95	1080233	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Zasmidium	Fungi
GTX0536PRED_006449	nt	XM_053148268.1	Fusarium falciforme Hypothetical protein (NCS54_00267400), partial mRNA	Fusarium falciforme	276	3e-85	43.16	94	195108	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_006449	nt	XM_002843286.1	Microsporum canis CBS 113480 sulphite efflux pump protein (MCYG_08415), partial mRNA	Microsporum canis CBS 113480	278	4e-85	42.94	87	554155	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Microsporum	Fungi
GTX0536PRED_006449	nt	XM_036636460.1	Colletotrichum siamense Sulfite efflux pump SSU1 (SSU1-1), partial mRNA	Colletotrichum siamense	276	4e-85	42.61	89	690259	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_006449	nt	XM_066151222.1	Colletotrichum fructicola Nara gc5 Sulfite efflux pump SSU1 (SSU1-1), partial mRNA	Colletotrichum fructicola Nara gc5	275	9e-85	42.61	89	1213859	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_006449	nt	XM_051576136.1	Gilbertella persicaria C4-dicarboxylate transporter/malic acid transport protein (B0P05DRAFT_523919), mRNA	Gilbertella persicaria	275	1e-84	42.49	91	101096	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Choanephoraceae	Gilbertella	Fungi
GTX0536PRED_006449	nt	XM_053052656.1	Fusarium keratoplasticum uncharacterized protein (NCS57_00263100), partial mRNA	Fusarium keratoplasticum	274	2e-84	42.9	94	1328300	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_006449	nt	XM_001272366.1	Aspergillus clavatus NRRL 1 C4-dicarboxylate transporter/malic acid transport protein, putative (ACLA_065750), partial mRNA	Aspergillus clavatus NRRL 1	273	3e-84	42.7	92	344612	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Fungi
GTX0536PRED_006449	nt	XM_016412997.1	Exophiala oligosperma uncharacterized protein (PV06_11344), partial mRNA	Exophiala oligosperma	274	4e-84	43.03	84	215243	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Fungi
GTX0536PRED_006449	nt	XM_041700052.1	Aspergillus puulaauensis uncharacterized protein (APUU_10371S), partial mRNA	Aspergillus puulaauensis	273	5e-84	42.27	87	1220207	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Fungi
GTX0536PRED_006449	nt	XM_014712171.1	Mixia osmundae IAM 14324 uncharacterized protein (L969DRAFT_88536), mRNA	Mixia osmundae IAM 14324	279	5e-84	41	90	764103	Fungi	Basidiomycota	Mixiomycetes	Mixiales	Mixiaceae	Mixia	Fungi
GTX0536PRED_006449	nt	XM_024880983.1	Hyaloscypha bicolor E uncharacterized protein (K444DRAFT_616744), mRNA	Hyaloscypha bicolor E	276	8e-84	41.32	93	1095630	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Hyaloscypha	Fungi
GTX0536PRED_006449	nt	XM_003237938.2	Trichophyton rubrum CBS 118892 sulfite efflux pump SSU1 (TERG_02694), mRNA	Trichophyton rubrum CBS 118892	284	8e-84	45.59	86	559305	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nt	XM_024691243.1	Botrytis cinerea B05.10 hypothetical protein (BCIN_02g03330), mRNA	Botrytis cinerea B05.10	278	9e-84	43.23	88	332648	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Fungi
GTX0536PRED_006449	nt	XM_001243436.2	Coccidioides immitis RS sulfite efflux pump SSU1 (CIMG_07333), mRNA	Coccidioides immitis RS	275	1e-83	40.91	90	246410	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Coccidioides	Fungi
GTX0536PRED_006449	nt	XM_040900353.1	Aspergillus ochraceoroseus IBT 24754 uncharacterized protein (P175DRAFT_0541584), mRNA	Aspergillus ochraceoroseus IBT 24754	274	1e-83	42.57	87	1392256	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Fungi
GTX0536PRED_006449	nt	XM_046168900.1	Alternaria rosae sulfite transporter Ssu1 (BKA58DRAFT_366915), mRNA	Alternaria rosae	276	1e-83	41.48	92	1187941	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Fungi
GTX0536PRED_006449	nt	XM_046164812.1	Alternaria rosae sulfite transporter Ssu1 (BKA58DRAFT_152458), mRNA	Alternaria rosae	276	1e-83	41.48	92	1187941	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Fungi
GTX0536PRED_006449	nt	XM_051525745.1	Cokeromyces recurvatus voltage-dependent anion channel (BX663DRAFT_496240), mRNA	Cokeromyces recurvatus	272	2e-83	40.93	94	90255	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Cokeromyces	Fungi
GTX0536PRED_006449	nt	XM_047747951.1	Trichophyton rubrum CBS 118892 sulfite efflux pump SSU1 (TERG_02694), mRNA	Trichophyton rubrum CBS 118892	284	2e-83	46.11	86	559305	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	Fungi
GTX0536PRED_006449	nt	XM_062921519.1	Colletotrichum destructivum Putative transporter protein SLAC1/Mae1/ Ssu1/TehA (CDEST_05360), mRNA	Colletotrichum destructivum	276	2e-83	42.54	89	34406	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_006449	nt	XM_013485769.1	Aureobasidium subglaciale EXF-2481 uncharacterized protein (AUEXF2481DRAFT_91019), mRNA	Aureobasidium subglaciale EXF-2481	275	3e-83	41.35	95	1043005	Fungi	Ascomycota	Dothideomycetes	Dothideales	Saccotheciaceae	Aureobasidium	Fungi
GTX0536PRED_006449	nt	XM_023615421.1	Rhizopus microsporus ATCC 52813 C4-dicarboxylate transporter/malic acid transport protein (RHIMIDRAFT_56992), mRNA	Rhizopus microsporus ATCC 52813	273	3e-83	43.35	89	1340429	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Rhizopodaceae	Rhizopus	Fungi
GTX0536PRED_006449	nt	XM_032010457.1	Venustampulla echinocandica Uncharacterized protein (BP5553_01834), partial mRNA	Venustampulla echinocandica	271	7e-83	40.53	94	2656787	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pleuroascaceae	Venustampulla	Fungi
GTX0536PRED_006449	nt	XM_025499852.1	Meira miltonrushii uncharacterized protein (FA14DRAFT_163934), partial mRNA	Meira miltonrushii	271	8e-83	41.05	93	1280837	Fungi	Basidiomycota	Exobasidiomycetes	Exobasidiales	Brachybasidiaceae	Meira	Fungi
GTX0536PRED_006449	nt	XM_009650919.1	Verticillium dahliae VdLs.17 sulfite transporter Ssu1 (VDAG_04472), mRNA	Verticillium dahliae VdLs.17	271	1e-82	43.47	84	498257	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Fungi
GTX0536PRED_006449	nt	XM_046147547.1	Boeremia exigua C4-dicarboxylate transporter/malic acid transport protein-like protein (C7974DRAFT_93465), mRNA	Boeremia exigua	273	1e-82	46.26	88	749465	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Boeremia	Fungi
GTX0536PRED_006449	nt	XM_016743600.1	Penicillium expansum C4-dicarboxylate transporter/malic acid transport protein (PEX2_063290), partial mRNA	Penicillium expansum	270	1e-82	42.44	88	27334	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Fungi
GTX0536PRED_006449	nt	XM_033537325.1	Aplosporella prunicola CBS 121167 uncharacterized protein (K452DRAFT_233711), partial mRNA	Aplosporella prunicola CBS 121167	270	2e-82	43.02	88	1176127	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Aplosporellaceae	Aplosporella	Fungi
GTX0536PRED_006449	nt	XM_041289488.1	Aspergillus flavus sulfite efflux pump SSU1 (F9C07_2224872), partial mRNA	Aspergillus flavus	268	2e-82	42.21	90	5059	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Fungi
GTX0536PRED_006449	nt	XM_037332967.1	Botrytis fragariae putative c4-dicarboxylate transporter malic acid transport protein (Bfra_002551), partial mRNA	Botrytis fragariae	271	2e-82	43.1	88	1964551	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Botrytis	Fungi
GTX0536PRED_006449	nt	XM_056729174.1	Penicillium concentricum C4-dicarboxylate transporter/malic acid transport protein (N7517_011451), partial mRNA	Penicillium concentricum	269	3e-82	40.5	92	293559	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Fungi
GTX0536PRED_006449	nt	XM_003005279.1	Verticillium alfalfae VaMs.102 sulfite transporter Ssu1 mRNA	Verticillium alfalfae VaMs.102	271	3e-82	43.16	84	526221	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Verticillium	Fungi
GTX0536PRED_006449	nt	XM_018330357.1	Xylona heveae TC161 hypothetical protein partial mRNA	Xylona heveae TC161	270	3e-82	43.77	84	1328760	Fungi	Ascomycota	Xylonomycetes	Xylonales	Xylonaceae	Xylona	Fungi
GTX0536PRED_006449	nt	XM_003046586.1	Fusarium vanettenii 77-13-4 uncharacterized protein (NECHADRAFT_33461), partial mRNA	Fusarium vanettenii 77-13-4	268	4e-82	42.63	94	660122	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fungi
GTX0536PRED_006449	nt	XM_018181022.1	Paraphaeosphaeria sporulosa uncharacterized protein (CC84DRAFT_1188912), partial mRNA	Paraphaeosphaeria sporulosa	268	6e-82	40.85	88	1460663	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Fungi
GTX0536PRED_006449	nt	XM_049363748.1	Alternaria triticimaculans uncharacterized protein (J4E78_003106), partial mRNA	Alternaria triticimaculans	267	9e-82	42.98	92	297637	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Fungi
GTX0536PRED_006449	nt	XM_035472944.1	Colletotrichum scovillei uncharacterized protein (HER10_EVM0003261), partial mRNA	Colletotrichum scovillei	268	1e-81	39.79	95	1209932	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Fungi
GTX0536PRED_006449	nt	XM_016358414.1	Verruconis gallopava uncharacterized protein (PV09_04970), mRNA	Verruconis gallopava	271	1e-81	42.33	90	253628	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Verruconis	Fungi
GTX0536PRED_006449	nt	XM_046218601.1	Talaromyces proteolyticus putative MFS transporter (BGW36DRAFT_400074), partial mRNA	Talaromyces proteolyticus	266	2e-81	42.32	93	1131652	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Fungi
GTX0536PRED_006449	nt	XM_057088877.1	Penicillium malachiteum uncharacterized protein (N7483_005440), partial mRNA	Penicillium malachiteum	265	2e-81	41.71	93	1324776	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Fungi
GTX0536PRED_006449	nt	XM_058504417.1	Cadophora gregata Plasma membrane sulfite pump involved in sulfite metabolism (SSU1), partial mRNA	Cadophora gregata	266	3e-81	41.01	91	51156	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	Cadophora	Fungi
GTX0536PRED_006449	nt	AY861354.1	Aspergillus fumigatus sulfite transporter Ssu3 (SSU3) mRNA, complete cds	Aspergillus fumigatus	266	3e-81	40.85	90	746128	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Fungi
GTX0536PRED_006449	nt	XM_025512033.1	Ceraceosorus guamensis hypothetical protein (IE81DRAFT_294067), partial mRNA	Ceraceosorus guamensis	267	4e-81	42.54	89	1522189	Fungi	Basidiomycota	Exobasidiomycetes	Ceraceosorales	Ceraceosoraceae	Ceraceosorus	Fungi
GTX0536PRED_006449	nt	XM_066093890.1	Bipolaris maydis voltage-dependent anion channel-domain-containing protein (PSV08DRAFT_411415), mRNA	Bipolaris maydis	271	4e-81	43.41	91	5016	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Fungi
GTX0536PRED_006449	nt	XM_057174902.1	Penicillium paradoxum malate permease (N7457_003857), partial mRNA	Penicillium paradoxum	264	5e-81	43.48	88	176176	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Fungi
GTX0536PRED_006449	nt	XM_046164359.1	Alternaria rosae C4-dicarboxylate transporter/malic acid transport protein-like protein (BKA58DRAFT_129634), mRNA	Alternaria rosae	269	5e-81	42.42	92	1187941	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Fungi
GTX0536PRED_006449	nt	XM_065604931.1	Penicillium solitum C4-dicarboxylate transporter/malic acid transport protein (N7455_005005), partial mRNA	Penicillium solitum	266	8e-81	39.94	88	60172	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Fungi
GTX0536PRED_006449	nt	XM_056672303.1	Penicillium coprophilum C4-dicarboxylate transporter/malic acid transport protein (N7500_001157), partial mRNA	Penicillium coprophilum	265	9e-81	39.95	94	36646	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Fungi
GTX0536PRED_006449	nt	XM_024839210.1	Aspergillus campestris IBT 28561 C4-dicarboxylate transporter/malic acid transport protein (P168DRAFT_308560), mRNA	Aspergillus campestris IBT 28561	267	1e-80	40.78	92	1392248	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Fungi
GTX0536PRED_006449	nt	XM_007924077.1	Pseudocercospora fijiensis CIRAD86 uncharacterized protein (MYCFIDRAFT_118781), partial mRNA	Pseudocercospora fijiensis CIRAD86	263	1e-80	41.6	88	383855	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Pseudocercospora	Fungi
GTX0536PRED_006449	nt	XM_057234265.1	Penicillium robsamsonii C4-dicarboxylate transporter/malic acid transport protein (N7447_010003), partial mRNA	Penicillium robsamsonii	264	2e-80	41.98	88	1792511	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Fungi
GTX0536PRED_006449	nt	XM_056945404.1	Penicillium hispanicum malate permease (N7459_006220), partial mRNA	Penicillium hispanicum	264	2e-80	42.9	88	1080232	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Fungi
GTX0536PRED_006449	nt	XM_040813068.1	Aspergillus versicolor CBS 583.65 uncharacterized protein (ASPVEDRAFT_44540), mRNA	Aspergillus versicolor CBS 583.65	266	2e-80	39.69	99	1036611	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Fungi
GTX0536PRED_006449	nt	CP001132.1	Acidithiobacillus ferrooxidans ATCC 53993, complete genome	Acidithiobacillus ferrooxidans ATCC 53993	245	8e-68	40.23	89	380394	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nt	CP001219.1	Acidithiobacillus ferrooxidans ATCC 23270, complete genome	Acidithiobacillus ferrooxidans ATCC 23270	245	8e-68	40.23	89	243159	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nt	CP084172.1	Acidithiobacillus ferrooxidans strain YQ-N3 chromosome, complete genome	Acidithiobacillus ferrooxidans	245	8e-68	40.23	89	920	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nt	AP025160.1	Acidithiobacillus ferrooxidans NFP31 DNA, complete genome	Acidithiobacillus ferrooxidans	245	8e-68	40.23	89	920	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nt	CP082238.1	Acidithiobacillus ferrooxidans strain BYM chromosome, complete genome	Acidithiobacillus ferrooxidans	245	8e-68	40.23	89	920	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nt	CP040511.1	Acidithiobacillus ferrooxidans strain YNTRS-40 chromosome, complete genome	Acidithiobacillus ferrooxidans	245	8e-68	40.23	89	920	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nt	CP044411.1	Acidithiobacillus sp. 'AMD consortium' chromosome, complete genome	Acidithiobacillus sp. 'AMD consortium'	244	2e-67	40.8	90	2614801	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nt	AP018795.1	Acidithiobacillus ferridurans JCM 18981 DNA, complete genome	Acidithiobacillus ferridurans	243	6e-67	40.52	90	1232575	Pseudomonadati	Pseudomonadota	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria
GTX0536PRED_006449	nt	CP013367.1	Burkholderia territorii strain RF8-non-BP5 chromosome 3, complete sequence	Burkholderia territorii	240	4e-66	40.72	85	1503055	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Bacteria
GTX0536PRED_006449	nt	XM_005704166.1	Galdieria sulphuraria C4-dicarboxylate transporter/malic acid transport protein, TDT family (Gasu_46930), mRNA	Galdieria sulphuraria	227	1e-65	38.12	92	130081	NA	Rhodophyta	Bangiophyceae	Galdieriales	Galdieriaceae	Galdieria	other Viridiplantae
GTX0536PRED_006449	nt	CP013429.1	Burkholderia sp. MSMB0856 chromosome 3, complete sequence	Burkholderia sp. MSMB0856	238	2e-65	40.42	85	1637869	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Bacteria
GTX0536PRED_006449	nt	CP122540.1	Pseudomonas brenneri strain K5-sn1400 chromosome, complete genome	Pseudomonas brenneri	236	1e-64	37.1	94	129817	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	AP021905.1	Pseudomonas sp. Pc102 DNA, complete genome	Pseudomonas sp. Pc102	235	2e-64	37.66	94	2678261	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	LT629800.1	Pseudomonas brenneri strain BS2771 genome assembly, chromosome: I	Pseudomonas brenneri	235	3e-64	36.83	94	129817	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	CP115820.1	Pseudomonas tohonis strain Q4-3 chromosome, complete genome	Pseudomonas tohonis	234	7e-64	37.66	94	2725477	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	AP023189.1	Pseudomonas tohonis TUM18999 DNA, complete genome	Pseudomonas tohonis	234	7e-64	37.66	94	2725477	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	CP117441.1	Pseudomonas sp. FP2294 chromosome, complete genome	Pseudomonas sp. FP2294	233	1e-63	35.75	94	2954089	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	CP077085.1	Pseudomonas shahriarae strain SWRI52 chromosome, complete genome	Pseudomonas shahriarae	233	1e-63	35.75	94	2745512	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	CP080494.1	Pseudomonas sp. So3.2b chromosome, complete genome	Pseudomonas sp. So3.2b	233	1e-63	35.75	94	2864101	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	CP181251.1	MAG: Pseudomonas shahriarae isolate UW_FK_PSEUD4_1 chromosome	Pseudomonas shahriarae	233	1e-63	35.75	94	2745512	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	CP127228.1	Pseudomonas tohonis strain KRS022 chromosome, complete genome	Pseudomonas tohonis	233	2e-63	37.66	94	2725477	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	CP092195.1	Deinococcus sp. KNUC1210 plasmid unnamed8, complete sequence	Deinococcus sp. KNUC1210	232	3e-63	40.76	93	2917691	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria
GTX0536PRED_006449	nt	CP045254.1	Pseudomonas sp. DTU12.1 chromosome, complete genome	Pseudomonas sp. DTU12.1	232	3e-63	36.31	94	2654238	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
GTX0536PRED_006449	nt	CP101125.1	Pseudomonas nunensis strain In5 chromosome, complete genome	Pseudomonas nunensis	232	3e-63	37.47	94	2961896	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Bacteria
